project,finding_id,transaction_id,time_stamp,forecaster_id,transaction_type,transaction_cost,transaction_shares,net_shares,price
RPP,1,4805,2012-11-09T10:08:20Z,37qus,sell,1000,19.0902828926,19.0902828926,0.45241870901807435
RPP,1,4816,2012-11-09T10:12:22Z,b2a8d,sell,100,1.8187347411,20.909017633700003,0.44791706764843164
RPP,1,4818,2012-11-09T10:13:20Z,d7rtl,sell,300,5.3695228449,26.2785404786,0.43467911769954437
RPP,1,4831,2012-11-09T10:24:21Z,nugpa,sell,500,8.6814003201,34.9599407987,0.4134795669717884
RPP,1,4851,2012-11-09T10:51:18Z,nugpa,sell,1000,16.4932325293,51.453173328,0.3741317837894623
RPP,1,4854,2012-11-09T11:17:09Z,6pwgu,sell,500,7.8737199341,59.3268932621,0.3558851613813907
RPP,1,4857,2012-11-09T11:19:07Z,6pwgu,sell,500,7.6589962549,66.985889517,0.33852843724910253
RPP,1,4868,2012-11-09T11:29:57Z,nugpa,sell,1018.58058095,15.0231000808,82.0089895978,0.305744577804183
RPP,1,4873,2012-11-09T11:31:46Z,nugpa,sell,4.62815844,0.0666568351,82.0756464329,0.30560310710934563
RPP,1,4879,2012-11-09T11:35:26Z,nugpa,sell,750,10.6304841305,92.7061305634,0.2835212920224069
RPP,1,4891,2012-11-09T12:09:42Z,pyn29,sell,1500,20.3654435894,113.0715741528,0.24402903752993466
RPP,1,4903,2012-11-09T12:32:58Z,z7yin,buy,500,-19.0705017724,94.0010723804,0.2808981764302693
RPP,1,4917,2012-11-09T12:46:21Z,yzxxj,buy,100,-3.5153495511,90.4857228293,0.28805335912603836
RPP,1,4940,2012-11-09T13:24:45Z,6pwgu,buy,1080.57679977,-15.532716189,74.9530066403,0.3209237056236074
RPP,1,4963,2012-11-09T14:04:49Z,bf142,sell,600,8.7149510692,83.6679577095,0.30223456394279125
RPP,1,4997,2012-11-09T14:33:10Z,2kjhx,sell,500,7.0904762482,90.7584339577,0.2874944103234336
RPP,1,5031,2012-11-09T15:00:05Z,vsbfd,buy,1000,-31.1754249691,59.5830089886,0.3552982819009256
RPP,1,5054,2012-11-09T15:10:36Z,wxm49,sell,1000,15.1115616404,74.694570629,0.32148718002781
RPP,1,5056,2012-11-09T15:11:53Z,vsbfd,buy,2000,-52.39489399,22.299676639,0.44448068793109763
RPP,1,5076,2012-11-09T15:42:15Z,ae9m0,sell,500,8.8280066892,31.1276833282,0.42280310898235934
RPP,1,5101,2012-11-09T15:58:52Z,bmfkj,sell,100,1.7262173341,32.8539006623,0.41859614775650744
RPP,1,5130,2012-11-09T16:18:52Z,yu92f,sell,800,13.3876536625,46.2415543248,0.3864129465285175
RPP,1,5135,2012-11-09T16:19:47Z,nugpa,sell,2204,33.7798958638,80.0214501886,0.3099796367089191
RPP,1,5139,2012-11-09T16:21:43Z,0cdhl,buy,1000,-29.2134629769,50.8079872117,0.3756437560875767
RPP,1,5142,2012-11-09T16:22:12Z,nugpa,sell,3822,55.7084702708,106.5164574825,0.2563237354234386
RPP,1,5143,2012-11-09T16:22:24Z,bmfkj,sell,100,1.3423667561,107.8588242386,0.25377327164188906
RPP,1,5144,2012-11-09T16:22:37Z,nugpa,buy,8276.23844609,-140.3832400304,-32.5244157918,0.5806017592629269
RPP,1,5159,2012-11-09T16:25:31Z,nugpa,sell,2676.64340005,54.9151357638,22.390719972,0.4442558972907799
RPP,1,5173,2012-11-09T16:31:22Z,nugpa,buy,2631.05476791,-54.9151357638,-32.5244157918,0.5806017592629269
RPP,1,5172,2012-11-09T16:31:24Z,bmfkj,buy,150,-3.3452984073,-35.8697141991,0.5887250123273207
RPP,1,5211,2012-11-09T17:02:32Z,vsbfd,sell,4056.72840809,83.5703189591,47.700604760000004,0.38295935228359096
RPP,1,5212,2012-11-09T17:03:08Z,vsbfd,buy,4057,-83.5749321373,-35.87432737729999,0.5887361820718162
RPP,1,5216,2012-11-09T17:06:07Z,vsbfd,sell,4057,83.5749321373,47.700604760000004,0.38295935228359096
RPP,1,5217,2012-11-09T17:06:28Z,vsbfd,buy,4057,-83.5749321373,-35.87432737729999,0.5887361820718162
RPP,1,5219,2012-11-09T17:10:41Z,vsbfd,buy,400,-6.7022268542,-42.57655423149999,0.6048620670290279
RPP,1,5220,2012-11-09T17:11:16Z,hjnxe,buy,500,-8.1363317684,-50.712885999899996,0.6241331714217291
RPP,1,5257,2012-11-09T17:24:51Z,vsbfd,buy,267.83123544,-4.2573111339,-54.97019713379999,0.6340664433195631
RPP,1,5259,2012-11-09T17:26:20Z,vsbfd,sell,4905.37341109,94.5344701254,39.564272991600014,0.4023596695512552
RPP,1,5264,2012-11-09T17:27:38Z,vsbfd,buy,5305,-100.7664137586,-61.20214076699998,0.6484017744875981
RPP,1,5304,2012-11-09T17:51:58Z,tjfzu,buy,500,-7.6102371899,-68.81237795689998,0.6655494222903573
RPP,1,5313,2012-11-09T17:54:24Z,hjnxe,buy,500,-7.4212588148,-76.23363677169998,0.6818607694412402
RPP,1,5362,2012-11-09T18:35:57Z,vsbfd,sell,5672.78441014,100.7664137586,24.532776986900014,0.4389738262726234
RPP,1,5365,2012-11-09T18:37:09Z,vsbfd,buy,5800,-102.6266338611,-78.09385687419999,0.6858823617296687
RPP,1,5372,2012-11-09T19:06:37Z,jsjzs,buy,500,-7.2089961806,-85.3028530548,0.7012020597225175
RPP,1,5382,2012-11-09T19:23:46Z,s4enp,buy,800,-11.2236622332,-96.52651528799998,0.7241747370631005
RPP,1,5389,2012-11-09T19:28:46Z,94ear,sell,500,17.0487244366,-79.47779085139999,0.6888563183745389
RPP,1,5393,2012-11-09T19:31:25Z,s4enp,buy,100,-1.4484237163,-80.92621456769999,0.6919522497346502
RPP,1,5397,2012-11-09T19:34:00Z,vsbfd,sell,5869.80551719,102.6266338611,21.700419293400014,0.4459608478475327
RPP,1,5402,2012-11-09T19:36:06Z,vsbfd,buy,6503,-111.6534434632,-89.95302416979999,0.7108529575841839
RPP,1,5405,2012-11-09T19:38:34Z,vsbfd,sell,6503,111.6534434632,21.700419293400014,0.4459608478475327
RPP,1,5421,2012-11-09T19:41:36Z,vsbfd,buy,4000,-74.3290130252,-52.62859373179999,0.628616450023578
RPP,1,5426,2012-11-09T19:43:42Z,vsbfd,buy,1000,-15.4698004085,-68.09839414029999,0.6639582675383566
RPP,1,5434,2012-11-09T20:16:44Z,nugpa,sell,500,14.1997353741,-53.898658766199986,0.6315766407229257
RPP,1,5510,2012-11-09T21:00:05Z,nugpa,sell,502,13.0795144609,-40.819144305299986,0.6006541416406583
RPP,1,5513,2012-11-09T21:09:22Z,nugpa,sell,1098,25.5116793354,-15.307464969899984,0.5381941116481561
RPP,1,5524,2012-11-09T21:43:06Z,ttpqb,sell,2000,39.1655650587,23.85810008880001,0.44063607033174695
RPP,1,5543,2012-11-09T22:08:58Z,r9cox,buy,500,-11.0070715728,12.851028516000014,0.4679165710953205
RPP,1,5567,2012-11-09T22:23:26Z,ttpqb,buy,1892.59941527,-39.1655650587,-26.314536542699983,0.5654093344935572
RPP,1,5572,2012-11-09T22:36:00Z,hjnxe,buy,300,-5.2462277668,-31.560764309499984,0.5782534297374724
RPP,1,5640,2012-11-10T01:01:41Z,xpupr,buy,200,-3.4338717154,-34.99463602489998,0.5866045713570109
RPP,1,5645,2012-11-10T01:57:21Z,015of,sell,400,9.414669696,-25.57996632889998,0.5636034771182181
RPP,1,5868,2012-11-10T16:03:38Z,stih2,sell,1000,21.5916317195,-3.988334609399982,0.5099695150317768
RPP,1,6226,2012-11-11T15:38:27Z,ycxp2,buy,100,-1.9515711598,-5.939905769199982,0.5148453998252286
RPP,1,6335,2012-11-11T22:56:00Z,bmfkj,buy,66,-1.2779769237,-7.217882692899982,0.5180368767275373
RPP,1,6439,2012-11-12T03:02:08Z,xpupr,buy,300,-5.7125189622,-12.930401655099983,0.5322810396852147
RPP,1,6501,2012-11-12T12:20:56Z,oay7y,buy,500,-9.196217837,-22.126619492099984,0.5550919625516414
RPP,1,6532,2012-11-12T13:54:34Z,f8hf1,sell,400,8.7762276199,-13.350391872199983,0.5333264953779993
RPP,1,6533,2012-11-12T14:19:57Z,2kjhx,buy,324.64844614,-7.0904762482,-20.440868120399983,0.5509249775164459
RPP,1,6579,2012-11-12T14:53:58Z,nugpa,sell,1000,21.0418562543,0.6009881339000182,0.49849753418750326
RPP,1,6586,2012-11-12T14:57:32Z,015of,sell,300,5.8954134303,6.496401564200018,0.4837647055372471
RPP,1,6613,2012-11-12T16:35:31Z,hjnxe,sell,506,10.757863183,17.25426474720002,0.4569710363497122
RPP,1,6635,2012-11-12T18:38:16Z,kxzhv,sell,500,9.0221684809,26.276433228100018,0.4346842959203852
RPP,1,6639,2012-11-12T18:41:12Z,kxzhv,buy,500,-9.0221684809,17.25426474720002,0.4569710363497122
RPP,1,6640,2012-11-12T18:41:35Z,015of,buy,200,-3.7146036889,13.539661058300018,0.4662024636373548
RPP,1,6669,2012-11-12T18:52:38Z,kxzhv,sell,500,9.1712539593,22.710915017600016,0.44346550118657435
RPP,1,6697,2012-11-12T20:14:51Z,lxg47,buy,89.18707209,-2,20.710915017600016,0.44840700078396
RPP,1,6753,2012-11-12T23:00:50Z,d7rtl,sell,278.88259918,5,25.710915017600016,0.43607447542997996
RPP,1,6777,2012-11-13T02:05:14Z,015of,buy,637.29372435,-11.5954794374,14.115435580200018,0.4647698869858505
RPP,1,6781,2012-11-13T02:42:01Z,z5oll,buy,500,-10.4643771044,3.6510584758000166,0.4908733676220631
RPP,1,6798,2012-11-13T04:02:16Z,jsjzs,buy,800,-15.672267382,-12.021208906199982,0.5300168832711507
RPP,1,6799,2012-11-13T04:04:06Z,jsjzs,sell,766.94370832,15,2.9787910938000173,0.492553572870776
RPP,1,6817,2012-11-13T14:28:18Z,015of,sell,500,9.6252877721,12.604078865900018,0.468531451657664
RPP,1,6880,2012-11-13T19:53:21Z,0cdhl,sell,1263.50388889,29.2134629769,41.81754184280002,0.39695343881177486
RPP,1,6882,2012-11-13T19:54:19Z,0cdhl,buy,263,-6.4976136562,35.319928186600016,0.41260681915596276
RPP,1,7759,2012-11-14T09:37:19Z,ae9m0,sell,100,1.696505448,37.01643363460002,0.40850131270921985
RPP,1,7795,2012-11-14T11:14:29Z,b2a8d,sell,500,8.3127161268,45.32914976140002,0.38857846859611006
RPP,1,7866,2012-11-14T14:30:57Z,b2a8d,sell,1000,15.872064283,61.20121404440002,0.3516003382288861
RPP,1,7869,2012-11-14T14:35:05Z,b2a8d,sell,100,1.538106001,62.73932004540002,0.3481018564097443
RPP,1,7875,2012-11-14T14:36:53Z,b2a8d,sell,1400,20.7434648732,83.48278491860002,0.30262521562731937
RPP,1,8376,2012-11-14T21:20:56Z,0cdhl,sell,192.21765318,6.4976136562,89.98039857480002,0.28909078002954836
RPP,1,8396,2012-11-14T22:26:52Z,nugpa,buy,1249,-18.0517003162,71.92869825860002,0.3275500135473009
RPP,1,8450,2012-11-15T00:24:43Z,015of,buy,636.93900615,-9.6252877721,62.30341048650002,0.34909170654434396
RPP,1,8578,2012-11-15T09:03:42Z,nugpa,sell,1,0.0153627354,62.31877322190002,0.34905679911901705
RPP,1,8596,2012-11-15T09:21:28Z,6pwgu,sell,500,7.5816234818,69.90039670370001,0.3320330981440146
RPP,1,8647,2012-11-15T14:34:16Z,hjnxe,buy,500,-14.3594258352,55.54097086850002,0.3646102283619859
RPP,1,8911,2012-11-16T07:50:29Z,5nbjz,sell,1000,15.316896391,70.85786725950001,0.32991297762053134
RPP,1,9176,2012-11-17T11:10:21Z,ycxp2,buy,193,-5.7389703146,65.11889694490002,0.3427216558182765
RPP,1,9431,2012-11-19T04:34:32Z,2jerz,buy,900,-24.2776423429,40.84125460200002,0.39929282384889875
RPP,1,9536,2012-11-19T16:15:06Z,hjnxe,buy,500,-12.0804912196,28.760763382400018,0.4285896585363776
RPP,1,10387,2012-11-20T16:48:22Z,sk26t,sell,1000,16.8944969873,45.65526036970002,0.38780396002692746
RPP,1,10637,2012-11-21T05:18:10Z,z5oll,sell,392.92067093000003,10.4643771044,56.11963747410002,0.36327068690403713
RPP,2,4822,2012-11-09T10:16:55Z,d7rtl,buy,400,-7.8461348801,-7.8461348801,0.5196052804238049
RPP,2,4888,2012-11-09T11:54:24Z,pyn29,sell,250,5.135496785,-2.7106380951,0.5067761803396305
RPP,2,4889,2012-11-09T11:57:58Z,pyn29,sell,300,5.9914600597,3.2808219645999994,0.4917986807194792
RPP,2,4896,2012-11-09T12:17:12Z,pyn29,sell,2000,36.1624360472,39.443258011800005,0.4026507042283114
RPP,2,4899,2012-11-09T12:17:58Z,hkqex,buy,1000,-23.2060801495,16.2371778623,0.45949600554842984
RPP,2,4901,2012-11-09T12:31:02Z,d7rtl,sell,352.90014125,7.8461348801,24.083312742400004,0.44008104980125656
RPP,2,4907,2012-11-09T12:35:54Z,z7yin,buy,1000,-21.428910016,2.6544027264000034,0.493364382792666
RPP,2,4923,2012-11-09T12:50:51Z,yzxxj,sell,200,3.9099080145,6.564310740900003,0.4835951134700686
RPP,2,4935,2012-11-09T13:21:22Z,bu93w,sell,800,14.9524992106,21.5168099515,0.44641455427697324
RPP,2,4965,2012-11-09T14:05:43Z,bf142,buy,400,-8.7478688669,12.768941084600003,0.4681209500809352
RPP,2,4989,2012-11-09T14:27:00Z,2kjhx,sell,450,8.2996686323,21.068609716900003,0.4475224494706112
RPP,2,5018,2012-11-09T14:50:30Z,94ear,sell,750,13.1880983825,34.2567080994,0.41518603748207605
RPP,2,5024,2012-11-09T14:53:18Z,sxo86,sell,400,6.7456945362,41.002402635600006,0.39890636009617036
RPP,2,5032,2012-11-09T15:00:36Z,vsbfd,sell,500,8.185308776,49.187711411600006,0.3794514673438685
RPP,2,5045,2012-11-09T15:07:08Z,2kjhx,sell,250,3.9984601331,53.1861715447,0.3700827772341592
RPP,2,5069,2012-11-09T15:21:11Z,wxm49,buy,1000,-25.0122053975,28.1739661472,0.4300273265762066
RPP,2,5077,2012-11-09T15:42:37Z,0cdhl,buy,1000,-21.8788472165,6.295118930700003,0.4842673978282726
RPP,2,5078,2012-11-09T15:42:58Z,ae9m0,sell,500,9.4777408401,15.772859770800002,0.4606493981406445
RPP,2,5104,2012-11-09T15:59:53Z,bmfkj,buy,100,-2.1582795718,13.614580199000002,0.46601602629653616
RPP,2,5121,2012-11-09T16:15:45Z,yu92f,sell,1000,17.9780995436,31.5926797426,0.42166873799751986
RPP,2,5140,2012-11-09T16:22:07Z,6pwgu,sell,450,7.6578896552,39.2505693978,0.4031142516934844
RPP,2,5148,2012-11-09T16:23:13Z,bmfkj,buy,50,-1.2357818454,38.0147875524,0.406091231782708
RPP,2,5222,2012-11-09T17:12:27Z,hjnxe,sell,200,3.344852275,41.3596398274,0.39805008663500263
RPP,2,5266,2012-11-09T17:29:00Z,vsbfd,buy,484.64520268,-8.185308776,33.1743310514,0.41781650941281595
RPP,2,5277,2012-11-09T17:37:00Z,gaseo,buy,500,-11.5747180278,21.599613023600003,0.44620993329493513
RPP,2,5285,2012-11-09T17:41:26Z,tjfzu,sell,500,8.8543874957,30.454000519300003,0.42444801805473087
RPP,2,5344,2012-11-09T18:10:59Z,6pwgu,buy,500,-10.9454640487,19.508536470600003,0.4513827519238069
RPP,2,5343,2012-11-09T18:11:00Z,6pwgu,buy,433.56233522,-7.6578896552,11.850646815400001,0.4704080068190307
RPP,2,5353,2012-11-09T18:19:48Z,sxo86,sell,300,5.5912978554,17.4419446708,0.4565053491630107
RPP,2,5373,2012-11-09T19:09:40Z,jsjzs,sell,200,3.6495218435,21.091466514300002,0.4474659376070138
RPP,2,5384,2012-11-09T19:26:07Z,s4enp,buy,300,-6.5843923422,14.507074172100001,0.4637957870172647
RPP,2,5428,2012-11-09T20:06:31Z,sxo86,sell,500,9.131913563,23.638987735100002,0.4411761995703209
RPP,2,5464,2012-11-09T20:27:50Z,nugpa,sell,500,8.778029509,32.4170172441,0.41965978242069885
RPP,2,5465,2012-11-09T20:27:58Z,2vvfk,buy,500,-11.5266987939,20.8903184502,0.4479633088173876
RPP,2,5476,2012-11-09T20:30:11Z,nugpa,sell,500,8.8812980031,29.7716164533,0.426115880443679
RPP,2,5488,2012-11-09T20:33:23Z,nugpa,sell,500,8.5572470763,38.3288635296,0.40533396372505265
RPP,2,5493,2012-11-09T20:35:29Z,sxo86,buy,77,-1.2982631252,37.0306004044,0.40846708227183864
RPP,2,5499,2012-11-09T20:38:44Z,nugpa,sell,499,8.2958995646000009,45.326499969,0.38858476413039195
RPP,2,5504,2012-11-09T20:47:00Z,jot2g,sell,1000,15.8722154021,61.1987153711,0.3516060346639399
RPP,2,5512,2012-11-09T21:09:07Z,nugpa,buy,2097.89909982,-34.512474153,26.6862412181,0.43367752982192437
RPP,2,5514,2012-11-09T21:09:57Z,nugpa,sell,1000,17.0340518418,43.7202930599,0.3924076563442829
RPP,2,5548,2012-11-09T22:10:34Z,r9cox,sell,500,8.1012120331,51.821505093,0.37326970911408497
RPP,2,5650,2012-11-10T02:09:09Z,015of,sell,200,3.1724327982,54.9939378912,0.3658784736593177
RPP,2,5869,2012-11-10T16:04:07Z,stih2,sell,2000,29.947386126,84.9413240172,0.29955595827415515
RPP,2,6178,2012-11-11T08:08:08Z,6il19,buy,2000,-55.3369560442,29.604367973000002,0.4265249222287878
RPP,2,6328,2012-11-11T21:54:45Z,015of,sell,383,6.5863812558,36.1907492288,0.41049789439968726
RPP,2,6459,2012-11-12T03:29:12Z,v53ra,buy,500,-11.769394654,24.421354574800002,0.4392482513478663
RPP,2,6470,2012-11-12T07:01:41Z,ae9m0,sell,100,1.7763950015,26.1977495763,0.43487765822164903
RPP,2,6481,2012-11-12T11:06:34Z,bu93w,sell,1000,17.0673076069,43.2650571832,0.39349357742682267
RPP,2,6490,2012-11-12T12:08:39Z,oay7y,buy,500,-12.2480573311,31.0169998521,0.4230732446997798
RPP,2,6530,2012-11-12T13:53:31Z,f8hf1,sell,400,6.8348339788,37.8518338309,0.40648430549543124
RPP,2,6539,2012-11-12T14:28:23Z,nugpa,sell,503,8.3345126433,46.1863464742,0.38654385143338715
RPP,2,6581,2012-11-12T14:54:13Z,nugpa,sell,99.73649839,1.6207423964,47.8070888706,0.3827077601266828
RPP,2,6584,2012-11-12T14:55:02Z,nugpa,sell,541,8.6228009871,56.4298898577,0.36255336220239853
RPP,2,6634,2012-11-12T18:21:01Z,ycxp2,sell,1393.97220421,21.07923481,77.5091246677,0.31537879781735156
RPP,2,6644,2012-11-12T18:44:13Z,kxzhv,sell,500,7.2218078748,84.7309325425,0.29999759234758355
RPP,2,6677,2012-11-12T19:50:01Z,6il19,sell,1363.88352522,55.3369560442,140.0678885867,0.19770840460722044
RPP,2,6682,2012-11-12T19:54:25Z,lxg47,sell,160.77428054,2,142.0678885867,0.19455517776643008
RPP,2,6691,2012-11-12T20:08:31Z,6il19,buy,2000,-75.9868326446,66.0810559421,0.3405575541299853
RPP,2,6764,2012-11-13T00:20:41Z,8c3m2,buy,500,-14.0240488583,52.0570070838,0.3727189417236058
RPP,2,6782,2012-11-13T02:42:39Z,z5oll,sell,50,0.7959111229,52.8529182067,0.37085999824649496
RPP,2,6787,2012-11-13T02:51:45Z,z5oll,buy,50,-0.7959111229,52.0570070838,0.3727189417236058
RPP,2,7021,2012-11-13T22:22:07Z,sxo86,sell,135,2.1435977979,54.2006048817,0.3677210477003631
RPP,2,7025,2012-11-13T22:23:37Z,0cdhl,sell,750.04029803,21.8788472165,76.0794520982,0.3184737919672645
RPP,2,7041,2012-11-13T22:27:48Z,0cdhl,sell,750,10.8207581837,86.9002102819,0.29546198606393376
RPP,2,7769,2012-11-14T10:58:42Z,nugpa,buy,509,-7.304184515,79.5960257669,0.3108903214432985
RPP,2,8589,2012-11-15T09:19:51Z,6pwgu,sell,327.63129323,10.9454640487,90.5414898156,0.28793900647834375
RPP,2,8598,2012-11-15T09:22:13Z,6pwgu,sell,500,6.9529606122,97.4944504278,0.27389605542378276
RPP,2,8829,2012-11-15T23:12:57Z,015of,buy,200,-2.7649396041,94.7295108237,0.2794291227713497
RPP,2,8908,2012-11-16T07:46:32Z,5nbjz,sell,1000,13.6238345286,108.3533453523,0.25283792597248256
RPP,2,8952,2012-11-16T14:36:11Z,2kjhx,sell,180,2.4018517919,110.7551971442,0.24832755839241052
RPP,2,9155,2012-11-17T04:36:57Z,015of,buy,200,-2.669622015,108.0855751292,0.25334410783749983
RPP,2,9175,2012-11-17T11:09:31Z,ycxp2,sell,300.16566398,4,112.0855751292,0.24585258497631754
RPP,2,9464,2012-11-19T12:25:32Z,yu92f,sell,151.19904326,2,114.0855751292,0.2421632786768237
RPP,2,9538,2012-11-19T16:16:04Z,hjnxe,sell,400,5.245171112,119.3307462412,0.23266792070321735
RPP,2,10227,2012-11-20T04:42:46Z,015of,buy,330.13170321,-4.3242524349,115.0064938063,0.24047722204836336
RPP,2,10390,2012-11-20T16:49:44Z,sk26t,buy,500,-19.3266133152,95.6798804911,0.2775195850339022
RPP,2,10600,2012-11-21T02:52:51Z,xpupr,buy,1000,-32.1335069233,63.5463735678,0.3462726867406209
RPP,2,10664,2012-11-21T11:14:41Z,z7yin,sell,691.25882755,21.428910016,84.9752835838,0.2994847084197697
RPP,3,4828,2012-11-09T10:22:18Z,nugpa,buy,1000,-19.0902828926,-19.0902828926,0.5475812909819257
RPP,3,4834,2012-11-09T10:31:00Z,d7rtl,buy,100,-1.8187347411,-20.909017633700003,0.5520829323515684
RPP,3,4876,2012-11-09T11:34:13Z,nugpa,sell,1008.64979413,19.0902828926,-1.8187347411,0.5045467115234872
RPP,3,4905,2012-11-09T12:34:48Z,yzxxj,buy,1000,-18.9335522452,-20.7522869863,0.5516953256975621
RPP,3,4966,2012-11-09T14:06:31Z,bf142,buy,100,-1.8052939804,-22.5575809667,0.5561560317378769
RPP,3,4986,2012-11-09T14:23:35Z,2kjhx,buy,250,-4.4512474046,-27.0088283713,0.5671145783598971
RPP,3,5074,2012-11-09T15:36:10Z,0cdhl,buy,1000,-17.0121734639,-44.0210018352,0.6083090727777449
RPP,3,5080,2012-11-09T15:43:31Z,ae9m0,buy,1000,-15.9471296683,-59.968131503500004,0.6455833927442175
RPP,3,5105,2012-11-09T16:00:08Z,bmfkj,buy,100,-1.5447642177,-61.5128957212,0.6491098969084569
RPP,3,5149,2012-11-09T16:23:14Z,bmfkj,buy,100,-1.5364359177,-63.04933163890001,0.6526013117699879
RPP,3,5185,2012-11-09T16:37:18Z,bmfkj,buy,200,-3.048565586,-66.09789722490001,0.6594802666883699
RPP,3,5230,2012-11-09T17:19:56Z,hjnxe,buy,350,-5.2603634758,-71.3582607007,0.6711923011717865
RPP,3,5287,2012-11-09T17:42:35Z,tjfzu,buy,500,-7.3611073027,-78.7193680034,0.6872284418721812
RPP,3,5296,2012-11-09T17:48:19Z,gaseo,buy,500,-7.1953718845,-85.9147398879,0.7024824907618438
RPP,3,5310,2012-11-09T17:54:01Z,hjnxe,buy,500,-7.044503037,-92.95924292490001,0.7169925909084164
RPP,3,5395,2012-11-09T19:32:46Z,7nfb4,buy,1000,-13.6873784229,-106.64662134780001,0.7439243066725534
RPP,3,5448,2012-11-09T20:23:56Z,2kjhx,buy,100,-1.3419221687,-107.9885435165,0.7464723023940018
RPP,3,5535,2012-11-09T22:01:37Z,6j4s9,buy,1000,-13.1809170809,-121.1694605974,0.7705986526976529
RPP,3,5552,2012-11-09T22:11:47Z,r9cox,buy,500,-6.4414242576,-127.61088485500001,0.7817866884258421
RPP,3,5570,2012-11-09T22:34:23Z,hjnxe,sell,948.76520443,12.3048665128,-115.3060183422,0.7600694279709321
RPP,3,5576,2012-11-09T22:37:51Z,7nfb4,sell,1022.850954,13.6873784229,-101.61863991930001,0.7342290909089519
RPP,3,5620,2012-11-09T22:54:39Z,hjnxe,buy,300,-4.0641093142,-105.6827492335,0.742083808325386
RPP,3,5765,2012-11-10T05:59:49Z,ae9m0,buy,100,-1.3452280856,-107.0279773191,0.7446501173113178
RPP,3,5820,2012-11-10T08:42:46Z,6pwgu,sell,500,18.2977695286,-88.7302077905,0.7083331025443691
RPP,3,5871,2012-11-10T16:05:28Z,stih2,buy,500,-6.9883039857,-95.7185117762,0.7225578649874042
RPP,3,5927,2012-11-10T18:55:50Z,ae9m0,buy,100,-1.3813307346,-97.0998425108,0.7253184603558152
RPP,3,6194,2012-11-11T10:31:35Z,ae9m0,buy,100,-1.3761093345,-98.4759518453,0.7280515873412422
RPP,3,6458,2012-11-12T03:25:14Z,v53ra,buy,800,-10.8313636621,-109.3073155074,0.7489599749007826
RPP,3,6529,2012-11-12T13:53:11Z,f8hf1,buy,300,-3.9857464106,-113.293061918,0.75637932890047
RPP,3,6628,2012-11-12T16:50:57Z,ae9m0,buy,100,-1.319970418,-114.613032336,0.7588033950800397
RPP,3,6646,2012-11-12T18:44:28Z,kxzhv,buy,333,-4.3656770108,-118.9787093468,0.7667029839021561
RPP,3,6684,2012-11-12T20:03:52Z,lxg47,sell,23.41929533,1,-117.9787093468,0.7649095204433233
RPP,3,6744,2012-11-12T22:48:42Z,0cdhl,sell,1274.48018568,17.0121734639,-100.9665358829,0.7329546543163435
RPP,3,6765,2012-11-13T00:21:12Z,8c3m2,buy,500,-6.7613089383,-107.72784482120001,0.7459786095097487
RPP,3,6769,2012-11-13T00:22:41Z,8c3m2,buy,500,-6.6471010766,-114.3749458978,0.7583673789130976
RPP,3,6783,2012-11-13T02:43:08Z,z5oll,buy,1000,-12.9870310509,-127.3619769487,0.7813617630225442
RPP,3,6791,2012-11-13T02:54:29Z,z5oll,buy,300,-3.8235831828,-131.1855601315,0.78782349946237
RPP,3,7781,2012-11-14T11:08:21Z,b2a8d,buy,150,-1.9001632853,-133.0857234168,0.7909823960171463
RPP,3,7787,2012-11-14T11:10:54Z,b2a8d,buy,500,-6.2805316614,-139.3662550782,0.8011763048529446
RPP,3,8593,2012-11-15T09:20:17Z,6pwgu,buy,338.11169657,-18.2977695286,-157.6640246068,0.8287281684756418
RPP,3,8599,2012-11-15T09:22:31Z,6pwgu,sell,500,26.186806501,-131.4772181058,0.7883106187665574
RPP,3,9199,2012-11-17T15:44:25Z,015of,buy,200,-2.5303271803,-134.0075452861,0.792502349361913
RPP,3,9428,2012-11-19T04:27:20Z,2jerz,buy,400,-5.0213999918,-139.0289452779,0.8006384486180561
RPP,3,9465,2012-11-19T12:26:23Z,yu92f,buy,605,-7.5012226912,-146.5301679691,0.8123422139023962
RPP,3,9475,2012-11-19T12:32:11Z,yu92f,sell,605,7.5012226912,-139.0289452779,0.8006384486180561
RPP,3,9487,2012-11-19T14:24:00Z,d7rtl,sell,145.34994411,1.8187347411,-137.2102105368,0.7977195680144543
RPP,3,9540,2012-11-19T16:16:37Z,hjnxe,buy,1000,-12.384415104,-149.59462564080002,0.81696909620299
RPP,3,10392,2012-11-20T16:50:19Z,sk26t,sell,500,24.6955870489,-124.89903859190001,0.7771250432160473
RPP,3,10640,2012-11-21T05:21:42Z,z5oll,buy,250,-3.2056021707,-128.1046407626,0.7826278455056502
RPP,3,10685,2012-11-21T14:25:52Z,z5oll,buy,500,-6.3454932306,-134.4501339932,0.7932292105778631
RPP,3,10763,2012-11-22T03:32:02Z,z5oll,buy,310,-3.892530367,-138.34266436020002,0.7995407704296502
RPP,4,4832,2012-11-09T10:26:49Z,d7rtl,sell,200,3.9607830573,3.9607830573,0.49009933665332994
RPP,4,4918,2012-11-09T12:46:54Z,yzxxj,buy,200,-4.0392015691,-0.07841851180000026,0.5001960462694535
RPP,4,4937,2012-11-09T13:23:02Z,6pwgu,buy,500,-9.7582144647,-9.8366329765,0.5245717727296851
